profile_id,sex,age,pr_interest_keyword_cd_1,pr_interest_keyword_cd_2,pr_interest_keyword_cd_3,ch_interest_keyword_cd_1,ch_interest_keyword_cd_2,ch_interest_keyword_cd_3
2085,F,4,P05,P07,,K01,K02,K09
2086,M,5,P02,P03,P06,K03,K04,K01
2089,M,6,P06,P04,P02,K01,K03,K04
2090,M,3,P06,P05,,K02,K08,K01
2105,F,8,P06,P03,P07,K03,K04,K09
2106,M,6,P03,P05,,K02,K03,K08
2109,F,6,P01,P03,P07,K03,K05,K06
2110,F,5,P04,P06,P03,K01,K02,K03
2118,M,4,P03,P01,P08,K08,K01,K02
2119,F,6,P06,P05,P07,K01,K03,K07
2123,F,4,P02,,,K01,,
2124,M,6,P01,P05,P07,K02,K09,K05
2130,F,11,P05,,,K04,,
2131,F,8,P04,,,K02,K09,
2143,M,9,P05,,,K01,K03,K06
2145,M,7,P02,,,K01,,
2146,M,5,P07,P06,P03,K01,K08,K06
2148,F,3,P02,,,K01,,
2157,F,6,P06,P03,P07,K04,K03,K02
2161,F,3,P02,P03,P06,K02,K01,
2162,M,4,P04,P02,P05,K01,K02,K07
2168,M,5,P02,P06,P07,K01,K02,K07
2169,M,5,P08,,,K01,K02,K08
2171,F,1,P06,P03,,K02,,
2179,M,3,P03,,,K01,,
2190,F,6,P06,P03,P07,K02,K01,K04
2196,F,5,P07,P03,P06,K02,K01,K03
2199,F,3,P06,P04,P07,K01,K03,K02
2205,F,4,P01,P08,P03,K08,K05,K06
2206,M,7,P06,P03,P04,K02,K06,K09
2209,M,2,P04,P02,P07,K01,K02,K03
2210,F,3,P02,P05,,K01,,
2211,M,5,P01,P08,P07,K03,K05,K06
2213,M,4,P03,P06,P07,K01,K08,K02
2215,F,4,P06,P07,P04,K02,K01,K07
2217,M,6,P01,P03,P04,K02,K03,K08
2219,F,8,P01,P06,P07,K01,K02,K07
2224,M,10,P01,P04,P06,K02,K04,K05
2225,F,5,P05,,,K01,,
2227,F,11,P02,P07,P06,K02,K03,K04
2228,F,3,P03,P01,P06,K01,K02,K05
2229,M,4,P08,P04,P01,K01,K08,K05
2233,F,7,P07,P08,P01,K01,K07,K03
2238,F,3,P01,P03,P05,K01,K02,K03
2239,M,3,P06,P04,,K08,K01,
2240,M,4,P02,P07,P04,K01,K02,K08
2242,F,7,P05,P01,P04,K01,K03,K09
2243,M,1,P03,P01,,K03,,
2252,F,3,P07,,,K07,,
2254,M,7,P01,P05,P03,K03,,
2259,F,2,P02,P04,P06,K01,K02,K08
2266,M,2,P04,,,K03,,
2267,F,2,P04,,,K01,K09,
2270,M,5,P06,P07,P08,K05,K08,K03
2276,M,3,P04,P02,P06,K01,K03,
2277,F,3,P02,P03,P06,K01,K02,K07
2278,M,4,P07,P06,P01,K08,K02,K01
2281,M,3,P05,P06,P01,K01,K02,K09
2282,F,8,P02,P08,P04,K04,K05,K07
2293,F,3,P01,P07,P08,K01,K06,K09
2294,M,6,P02,P07,P03,K08,K03,K05
2300,M,7,P04,P01,P06,K04,,
2303,F,12,P02,P03,P05,K02,K03,K04
2308,M,3,P03,,,K01,,
2309,F,2,P06,P02,P03,K01,K03,K07
2310,F,3,P02,P06,P05,K01,,
2311,M,3,P02,P05,P06,K01,K02,K08
2315,F,6,P07,P06,P04,K01,K05,K06
2318,F,3,P06,P07,,K01,K06,K03
2322,M,11,P01,P02,P08,K03,K05,K02
2324,F,5,P06,P07,P02,K01,K03,K06
2326,M,6,P01,P02,P06,K06,K08,K02
2328,F,4,P06,P07,,K01,K02,K03
2330,M,3,P05,P02,P07,K08,K05,K01
2332,F,9,P02,P04,P08,K06,,
2334,F,4,P03,P06,P02,K03,K04,K05
2335,F,4,P02,P06,,K01,K02,K07
2336,M,6,P03,P07,P06,K01,K02,K08
2338,M,6,P01,P06,P07,K04,K05,K08
2341,M,6,P03,,,K01,,
2342,M,5,P01,P02,P04,K03,K07,K08
2348,M,5,P04,,,K04,,
2355,M,4,P05,P06,P01,K03,K02,K01
2362,F,4,P05,,,K01,,
2365,M,3,P02,P04,P03,K08,K01,K02
2366,F,3,P04,P02,P07,K03,,
2367,F,3,P06,P08,P02,K01,,
2374,M,6,P07,P02,,K02,K08,K05
2375,M,6,P05,,,K09,,
2379,F,3,P03,,,K01,,
2386,M,7,P01,P02,P04,K04,K05,K09
2390,M,3,P04,P07,P05,K08,,
2391,M,4,P06,,,K04,,
2394,F,6,P02,P07,,K01,K04,K07
2399,F,9,P01,P06,P07,K01,K03,K04
2401,F,7,P06,P07,P04,K01,K03,K04
2404,F,6,P07,P06,P01,K03,K04,K09
2405,F,4,P02,,,K01,,
2409,M,5,P04,P05,P06,K08,K02,K01
2410,M,11,P01,P05,P08,K04,K05,K09
2411,F,2,P06,,,K01,K04,
2414,M,4,P04,P03,P05,K02,K08,K01
2416,F,5,P04,P05,P07,K01,K03,K09
2417,F,6,P02,P06,P07,K04,K05,K01
2423,F,5,P07,P06,P08,K08,K02,K05
2425,F,7,P04,P05,P06,K04,K07,K09
2428,M,8,P01,P06,P03,K03,,
2431,F,8,P01,P02,P07,K03,K02,K06
2434,M,5,P02,P07,P03,K02,K08,K09
2440,M,7,P01,P02,P03,K03,K02,K05
2441,F,6,P03,P06,P05,K01,K07,K05
2447,F,2,P06,P07,,K01,K02,
2452,F,3,P06,P03,P02,K01,K06,K07
2460,M,6,P04,P05,P07,K07,K08,K09
2461,F,3,P07,P08,,K01,,
2466,M,7,P01,P02,P07,K03,K06,K05
2480,M,3,P04,P07,P06,K01,K08,K09
2481,F,7,P01,P05,P06,K01,K06,
2482,F,7,P01,P02,,K03,,
2485,M,6,P06,P02,P07,K08,K03,K06
2486,M,4,P02,P06,P03,K01,K02,K04
2495,F,3,P07,P06,P05,K01,K02,K09
2499,M,4,P05,P06,P04,K01,,
2507,M,5,P06,P04,P02,K01,K08,K07
2511,M,3,P02,P04,P07,K01,K04,
2514,F,7,P04,P06,,K04,K02,
2516,F,5,P06,P07,P01,K01,K06,K04
2523,F,3,P06,P05,,K03,K02,K01
2528,F,8,P02,P06,P04,K01,K04,K07
2529,F,4,P06,,,K01,,
2532,M,3,P02,P07,P04,K01,K03,K07
2533,F,3,P02,P06,P03,K01,K02,
2536,F,13,P02,P05,P01,K03,K05,K07
2540,F,3,P03,P06,P05,K01,K02,K03
2544,F,9,P04,P05,P07,K02,K06,K04
2550,M,6,P01,P03,P07,K02,K03,K04
2556,M,8,P02,P03,P04,K02,K03,K09
2559,M,3,P07,,,K01,,
2561,M,4,P04,P05,P06,K01,K02,K03
2565,M,4,P05,P03,P06,K01,K03,K02
2566,F,7,P07,P03,,K01,K06,
2570,F,2,P02,P04,P06,K01,K03,
2572,M,7,P07,P08,P05,K08,K03,K09
2573,F,4,P02,P03,P06,K01,K02,K03
2574,M,4,P02,P03,,K02,,
2575,M,5,P03,P07,P06,K04,K09,K05
2577,M,3,P03,P06,P05,K08,K07,K02
2578,M,5,P07,P04,P06,K01,K09,K07
2585,F,5,P06,P04,P03,K01,K02,K04
2595,M,4,P05,,,K09,,
2599,M,7,P02,P06,P03,K04,K08,K03
2603,F,5,P03,P04,P06,K01,K02,K03
2612,F,5,P02,P06,P07,K04,K01,K09
2616,M,6,P07,P08,P03,K02,K05,K01
2617,F,2,P05,P08,,K09,K08,
2622,F,7,P03,P02,P04,K03,K04,K06
2628,F,4,P02,P07,P08,K03,K07,K05
2629,F,2,P07,P06,P04,K01,K03,K04
2638,F,7,P06,P03,P01,K03,K09,K05
2641,M,7,P04,P07,P02,K02,K04,K03
2643,M,7,P03,,,K02,,
2648,M,7,P03,P07,P02,K02,,
2649,M,9,P03,P04,P06,K02,K03,K05
2653,M,3,P06,P02,,K01,K06,
2655,M,1,P04,P06,P07,K01,K08,K03
2657,F,4,P06,,,K01,,
2660,M,7,P03,,,K04,,
2664,F,8,P08,P07,P03,K01,K03,K07
2666,F,5,P04,P05,P07,K01,K03,K05
2669,M,3,P07,P08,P06,K01,,
2676,F,8,P01,P03,P07,K08,K01,K06
2681,F,6,P06,P03,P02,K01,K02,K04
2682,M,5,P02,P04,P07,K01,K04,K08
2683,M,4,P02,P03,P07,K01,K02,K08
2685,F,6,P03,P07,P04,K02,K04,K07
2692,F,6,P02,P07,P08,K06,K04,K05
2697,F,7,P03,P07,P06,K04,K03,K07
2703,M,8,P01,P04,P07,K08,K02,K04
2704,F,5,P01,P08,P07,K06,K03,K05
2705,F,3,P03,P06,P07,K02,K03,K01
2710,F,5,P06,P05,,K02,K07,K01
2713,F,5,P03,P07,P06,K01,K02,K04
2717,F,7,P06,P07,P08,K01,K04,
2721,F,6,P07,P02,P06,K04,K01,K03
2727,M,4,P02,,,K02,,
2730,M,6,P01,P07,P08,K05,K03,K08
2732,M,5,P01,P02,P03,K04,K05,K03
2734,F,3,P06,P05,P03,K01,K03,K02
2737,M,3,P06,P05,P02,K09,K02,K01
2742,M,2,P05,,,K01,K02,
2747,F,9,P01,P06,P08,K03,K04,K01
2748,F,3,P06,P02,P07,K01,K02,K09
2749,M,4,P03,P06,P08,K01,K02,K06
2752,F,4,P04,,,K01,,
2756,M,6,P03,,,K03,,
2765,F,8,P06,P02,P01,K03,K02,K01
2766,F,4,P04,P03,P06,K01,K02,K04
2768,F,5,P02,P04,P05,K02,K09,K04
2771,M,7,P07,,,K05,,
2772,F,3,P07,P05,P02,K01,K07,K09
2776,F,2,P07,,,K01,,
2777,M,8,P02,P07,P08,K03,K05,K09
2778,M,5,P01,P02,P03,K03,K05,K08
2788,F,1,P02,,,K02,,
2791,F,5,P02,P04,P08,K01,K02,K03
2792,F,5,P01,P07,P03,K02,K01,K03
2794,F,2,P03,P02,P05,K01,,
2795,M,4,P01,P05,,K02,K08,K05
2797,M,3,P06,P05,P03,K01,K09,K08
2798,F,7,P06,P07,P08,K03,K01,K05
2803,M,2,P07,,,K03,K01,
2808,F,5,P03,P06,P05,K01,K03,K02
2809,M,5,P06,P01,P02,K01,K02,K08
2818,F,7,P02,P06,P07,K02,K04,K01
2823,M,6,P02,P06,P05,K01,K05,K08
2828,F,2,P06,P07,P02,K01,K02,K03
2829,F,5,P02,P04,P06,K03,K01,K02
2832,F,5,P03,P01,P08,K04,K05,K06
2835,M,6,P03,P01,P02,K01,K02,K06
2838,M,2,P07,P06,P01,K08,K01,K02
2840,M,4,P02,P03,P04,K01,K08,K07
2842,F,3,P06,P03,P02,K01,K02,K08
2849,F,2,P06,P02,P03,K06,K05,K01
2854,M,3,P06,P04,P05,K01,K02,
2862,F,4,P06,P07,P08,K01,K05,K07
2865,M,8,P01,P07,P03,K09,K06,K05
2866,F,8,P08,P07,P02,K01,K05,K06
2869,F,3,P04,P03,P02,K01,K02,
2871,F,8,P04,P06,P07,K05,K02,K04
2877,M,3,P06,P07,P03,K01,K02,K08
2878,F,8,P01,P03,P02,K02,K04,K07
2888,M,5,P03,P05,P06,K02,K08,K01
2891,M,11,P05,,,K01,K09,
2893,M,5,P01,,,K01,,
2910,M,5,P06,,,K05,K07,K01
2914,M,4,P07,,,K06,,
2919,M,3,P03,P05,P06,K01,K09,K07
2928,F,8,P01,,,K04,,
2930,F,3,P05,P02,P03,K01,K02,
2934,M,1,P01,,,K01,,
2935,M,6,P01,P07,P02,K06,K07,K08
2937,F,7,P02,P06,P01,K03,K01,K02
2938,F,4,P06,,,K01,,
2941,M,5,P05,P04,P07,K01,K02,K08
2942,F,6,P06,,,K06,,
2943,M,9,P06,P04,,K07,K03,K02
2944,M,5,P03,,,K04,,
2947,M,4,P07,,,K09,,
2951,M,4,P01,,,K02,,
2958,M,2,P05,P04,P06,K01,K03,K02
2969,M,4,P03,P05,P02,K01,K02,K08
2972,M,7,P07,P08,P05,K01,K05,K06
2980,M,5,P01,P08,P02,K08,K03,K06
2984,F,7,P02,P03,P01,K03,K05,K02
2985,M,1,P06,,,K01,,
2992,F,9,P02,P06,P03,K03,K01,K04
2994,M,4,P03,P02,P05,K01,K02,K08
2997,M,4,P07,P05,P03,K03,K01,K02
3007,F,5,P03,P06,P07,K01,K04,K05
3011,M,7,P04,P05,P07,K03,K05,K02
3013,M,2,P02,P03,P04,K01,,
3016,M,3,P01,P02,P03,K02,K06,K08
3022,M,4,P05,,,K02,,
3023,F,8,P01,,,K04,K02,K09
3033,M,6,P02,P04,P07,K01,K03,K09
3035,F,9,P04,P06,P02,K01,K03,K07
3045,F,2,P08,P07,P06,K01,K06,K09
3046,M,7,P05,P06,P04,K09,K05,K03
3047,F,9,P07,P04,P03,K04,K03,K01
3053,F,8,P06,P07,P08,K04,,
3054,F,6,P04,P02,P06,K02,K04,K08
3056,M,4,P02,P03,P07,K02,K08,K06
3058,F,3,P04,P02,P07,K01,K03,K09
3061,F,2,P06,P03,P02,K01,K02,K03
3065,M,5,P07,,,K01,,
3068,F,4,P02,P06,P01,K01,K02,K03
3073,F,5,P04,P05,P02,K01,K02,K03
3080,M,7,P01,P03,P07,K02,K03,K04
3081,F,7,P06,,,K03,,
3083,F,6,P01,P07,P02,K02,K09,K04
3089,F,4,P02,P04,P06,K01,K03,K05
3090,F,6,P05,P02,P06,K01,,
3093,F,6,P02,P06,P07,K03,,
3097,F,3,P07,P02,P05,K02,K01,K03
3100,F,5,P02,P04,P03,K03,K02,K06
3107,F,1,P05,P01,P02,K03,,
3109,M,5,P05,,,K08,,
3116,M,7,P02,P03,P07,K03,K05,K01
3117,M,4,P02,P06,P04,K01,K08,K03
3118,M,3,P05,P07,P04,K01,,
3121,F,11,P02,,,K04,K07,K08
3124,F,7,P08,P01,P06,K06,K03,K04
3129,F,4,P05,P08,P04,K01,K06,K03
3137,F,6,P03,P08,P02,K01,K07,K02
3143,F,5,P05,,,K01,,
3146,F,2,P06,,,K01,,
3153,M,4,P02,P06,P07,K02,K04,K06
3159,M,6,P04,P03,P02,K03,K01,K09
3160,F,4,P06,,,K02,,
3162,F,8,P01,P02,,K01,K02,K03
3164,M,8,P01,P02,P04,K09,K02,K05
3165,M,1,P01,P02,P03,K01,K02,K03
3168,F,2,P02,P05,P06,K01,K06,K03
3175,F,6,P07,P02,P04,K03,K01,K02
3182,F,6,P05,,,K01,,
3188,F,3,P05,P04,P06,K01,K03,K06
3190,F,5,P05,P06,P03,K01,K02,K05
3191,F,2,P03,P05,P02,K01,,
3197,F,2,P03,P05,P06,K01,K02,K03
3199,F,4,P07,P06,P08,K06,K08,K05
3200,F,4,P06,P02,P03,K04,K01,K02
3203,F,2,P06,,,K01,,
3205,F,4,P03,P02,P06,K01,K03,K09
3213,M,6,P02,P03,P05,K01,K03,K06
3215,M,8,P03,P06,P07,K01,K02,K06
3216,M,4,P05,P06,,K08,K01,K07
3219,F,4,P03,P07,P05,K01,K02,K03
3223,F,9,P01,P06,P03,K02,K04,K05
3225,M,8,P06,,,K01,,
3226,M,6,P01,P05,P03,K08,K02,K01
3230,F,7,P01,P06,P07,K01,K06,K04
3234,M,8,P02,P01,P03,K03,K08,K09
3238,M,3,P04,P05,P07,K01,K03,K02
3241,M,4,P05,P04,P07,K08,K01,K09
3242,F,5,P06,,,K01,,
3245,M,6,P01,P06,P05,K04,K08,K06
3248,M,3,P07,P02,P06,K01,K09,K08
3249,M,3,P04,P02,P08,K02,K03,K07
3251,M,7,P01,P02,P07,K04,K09,K06
3256,M,5,P07,P03,P02,K01,K06,K08
3257,M,4,P02,P04,P07,K01,K02,K05
3259,M,7,P01,P02,P08,K02,K06,K03
3260,F,3,P06,P02,P05,K01,K02,K03
3261,M,6,P08,P01,P05,K03,K04,K08
3262,M,2,P06,,,K01,,
3266,M,3,P03,P06,P07,K01,K03,K07
3280,F,7,P01,P06,P08,K05,K06,K07
3283,M,3,P06,P07,P04,K01,K03,K08
3285,F,3,P06,P04,P03,K01,K02,K06
3288,M,4,P04,,,K03,,
3289,F,3,P02,P07,P06,K01,,
3291,F,2,P05,P02,P03,K01,,
3292,M,5,P05,P06,P07,K01,K03,K05
3303,F,11,P01,P03,P05,K02,K01,K05
3307,M,8,P01,P03,P06,K06,K03,K02
3308,M,7,P08,,,K07,,
3309,F,5,P02,P06,P07,K01,K05,K06
3318,F,3,P03,P06,P04,K01,K02,K06
3319,M,7,P07,P02,P03,K02,K06,K05
3322,F,5,P04,P08,P07,K02,K03,K04
3325,M,6,P07,P04,P02,K04,K08,K09
3328,F,4,P03,P04,P05,K01,K02,K07
3329,M,4,P03,P01,P02,K08,K07,K02
3330,M,4,P06,,,K01,,
3337,F,4,P05,P03,P07,K02,K03,K05
3338,M,4,P05,P01,P02,K01,,
3340,F,6,P08,P07,P02,K05,K03,K06
3342,F,3,P07,,,K01,,
3347,M,8,P07,P03,P01,K09,K02,K07
3348,F,6,P06,P03,P07,K04,K02,K08
3354,M,4,P06,,,K05,,
3355,M,2,P02,P05,P06,K01,K02,K08
3358,M,3,P05,,,K01,,
3362,F,8,P07,P08,P02,K06,K03,K05
3364,M,4,P05,P07,P02,K06,K01,K08
3365,M,7,P08,P06,P07,K06,K02,K08
3367,F,8,P02,P06,P04,K01,K03,K04
3368,F,6,P03,P01,P02,K05,K01,K03
3370,F,6,P03,P04,P06,K01,K02,K04
3371,M,5,P03,P05,P07,K02,K08,K03
3384,M,3,P05,,,K08,,
3385,F,8,P06,P08,P01,K01,K02,K03
3388,F,8,P01,P03,P06,K01,K03,K05
3390,M,8,P01,P06,P03,K02,K07,K08
3395,F,5,P03,P06,P07,K01,K02,K07
3397,M,6,P02,P04,P07,K06,K02,K01
3398,M,3,P05,P06,P07,K01,K02,K03
3400,F,4,P02,P03,P04,K01,K02,K03
3404,F,7,P06,P07,P03,K05,K01,K04
3405,F,8,P06,P07,P08,K01,K04,K06
3417,M,3,P06,P05,P03,K01,K02,K08
3419,M,3,P04,P07,P03,K01,K08,K02
3422,M,6,P01,P03,P06,K02,K08,K03
3423,F,5,P07,P02,P06,K01,K03,K04
3427,F,6,P06,P01,P03,K04,K02,K09
3432,M,5,P07,P03,,K01,K02,
3433,M,3,P03,P04,P05,K01,K02,K05
3443,F,8,P06,P07,P08,K03,K04,K05
3449,M,6,P04,P08,P06,K05,K03,K08
3451,M,5,P01,P03,P07,K06,K05,K04
3452,F,4,P04,P06,P01,K01,K03,K08
3460,M,9,P03,P02,P07,K02,K01,K08
3461,M,7,P01,P02,P07,K02,K04,K08
3463,F,3,P06,P07,P05,K01,K03,K07
3478,M,4,P05,P02,,K01,K09,K02
3488,F,6,P06,P03,P01,K02,K01,K03
3497,F,6,P06,P02,P07,K01,K04,K07
3503,F,7,P04,P03,P01,K04,K02,K03
3507,F,7,P07,P02,P06,K04,K03,K01
3508,F,9,P01,P07,P08,K01,K04,K06
3512,F,4,P01,,,K01,,
3516,F,3,P05,,,K01,,
3518,F,3,P06,,,K01,,
3519,M,5,P02,P06,P07,K01,K03,K07
3523,M,4,P06,P02,P07,K01,K09,
3528,M,5,P06,P04,P01,K01,K03,K08
3529,F,4,P07,P06,P04,K01,K09,K04
3543,M,4,P07,,,K01,,
3547,F,3,P02,P06,,K01,K03,K07
3556,M,3,P06,P07,,K01,K02,K03
3557,F,2,P03,P02,P04,K01,K02,K03
3559,M,3,P02,P04,P07,K01,K03,K02
3564,F,3,P07,P02,P04,K01,K02,
3567,M,6,P03,P08,P07,K05,K08,K04
3569,M,6,P08,,,K09,,
3574,F,3,P04,P01,P02,K01,,
3582,M,4,P07,P05,P02,K08,K06,K02
3583,M,3,P03,P05,P06,K01,,
3595,F,7,P04,P07,P03,K01,K06,K07
3596,F,3,P07,P06,P03,K03,K06,K01
3597,M,3,P01,P05,P06,K01,K02,K08
3601,F,7,P03,P02,P06,K03,K04,K01
3606,M,1,P06,,,K01,,
3607,F,3,P03,P06,P05,K01,,
3610,M,3,P03,P06,P05,K02,K03,K08
3611,F,1,P06,,,K03,K06,K08
3614,F,4,P02,P04,P05,K01,K09,K03
3616,F,2,P06,P07,P03,K02,K06,K01
3617,F,8,P07,P02,P06,K03,K01,K05
3621,M,3,P05,,,K02,,
3623,M,7,P02,P04,P05,K08,K02,K04
3624,M,2,P02,P05,P07,K01,K06,
3629,F,13,P05,,,K04,,
3635,F,4,P03,,,K01,K02,K03
3636,F,5,P02,P06,P08,K04,K05,K06
3637,F,6,P07,P08,P01,K01,K02,K03
3638,M,6,P02,P07,P05,K01,,
3642,M,8,P01,P03,P07,K08,K06,K01
3646,F,7,P07,P02,P06,K01,K07,K02
3650,M,2,P02,P03,P05,K01,K02,K09
3652,M,4,P05,,,K01,K02,K08
3654,M,3,P05,P06,P02,K02,K09,K01
3656,M,8,P03,,,K04,K03,
3664,F,4,P03,P04,P06,K01,K03,K04
3666,F,10,P03,P07,,K07,K03,K04
3667,F,4,P02,P04,P03,K01,K04,K02
3680,M,7,P02,P03,P07,K04,K08,K05
3691,F,5,P06,P07,P01,K04,K05,K06
3692,M,3,P06,P05,,K01,K07,K09
3695,M,4,P03,P01,P06,K01,K08,K05
3698,M,6,P03,P07,P02,K02,K09,K07
3700,F,4,P02,P06,P07,K01,K02,K03
3704,M,2,P02,P03,P06,K01,K02,K08
3710,F,4,P01,P07,P08,K01,K02,K06
3711,F,2,P02,,,K01,,
3714,F,3,P06,P04,P02,K01,,
3718,M,4,P02,P03,P04,K01,K08,K09
3721,M,8,P01,P03,P08,K01,K05,K06
3727,F,4,P05,P06,P07,K01,K03,K02
3734,F,3,P06,,,K01,,
3735,M,4,P01,,,K08,K03,
3739,M,8,P02,P03,P08,K04,K05,K03
3742,M,4,P05,P06,P04,K01,K03,K08
3743,F,9,P02,P07,P06,K06,K03,K07
3748,F,3,P06,,,K01,,
3749,F,2,P07,P02,P03,K01,K06,K03
3752,M,5,P02,P07,P08,K01,K03,K06
3758,M,4,P08,P05,,K02,K03,K04
3761,M,2,P03,,,K07,,
3762,F,8,P06,P02,P08,K01,K03,K04
3763,F,4,P03,P04,P05,K01,K09,K02
3766,F,4,P07,P08,P02,K01,K06,K03
3770,M,4,P03,P06,P08,K01,K03,K08
3772,F,9,P07,P08,P01,K06,K05,K04
3778,F,3,P07,,,K01,,
3782,F,3,P05,P04,P06,K01,K02,K03
3783,M,5,P03,P02,P07,K02,K08,K03
3787,F,2,P06,P02,P04,K01,K06,K03
3797,F,6,P06,P05,P08,K01,K07,K03
3812,M,6,P05,P01,P03,K08,K09,K02
3814,F,4,P07,,,K02,K05,
3818,F,6,P02,P04,P06,K04,K02,K08
3827,M,4,P01,P02,P05,K01,K03,K09
3829,F,6,P03,P04,P06,K07,K06,K02
3830,F,4,P06,P07,P02,K01,K03,K06
3831,M,4,P02,P07,P08,K05,K06,K08
3835,F,5,P04,,,K09,,
3838,M,9,P06,P01,P08,K05,K06,K03
3841,M,1,P01,P06,P03,K03,K04,K07
3843,F,6,P07,,,K06,,
3846,F,7,P01,P03,P06,K02,K04,K07
3847,M,13,P02,,,K07,,
3851,F,8,P06,,,K03,,
3852,M,3,P05,,,K02,,
3857,F,1,P01,P05,P02,K03,K02,K01
3862,M,7,P02,P06,P07,K02,K04,K09
3863,F,3,P04,P01,P03,K01,K02,K09
3866,M,7,P01,P06,P05,K03,K05,K06
3867,M,7,P01,P05,P06,K05,K06,K03
3868,M,8,P03,P01,P02,K02,K01,K03
3869,M,13,P07,,,K03,K07,
3871,M,3,P03,,,K03,,
3880,F,8,P06,,,K04,,
3881,M,4,P06,P04,P05,K08,K09,K04
3885,F,7,P06,P02,P07,K01,K04,K03
3894,F,2,P07,,,K01,K03,K06
3898,F,13,P05,P06,P07,K01,K05,K08
3900,M,4,P01,P02,P03,K01,K02,K03
3901,F,4,P03,P07,P08,K01,K05,K06
3908,F,8,P01,P02,P08,K03,,
3913,F,4,P01,,,K01,,
3914,M,5,P07,P08,P01,K08,K02,K06
3918,M,6,P01,P03,P07,K02,K03,K09
3919,M,2,P06,P07,P02,K07,K02,K01
3921,F,5,P07,P06,P03,K01,K06,K03
3926,M,3,P02,P06,,K01,K06,
3929,F,8,P06,P07,P03,K03,K05,K02
3931,F,5,P06,P07,P08,K03,,
3934,M,7,P05,P02,P07,K08,,
3943,M,6,P05,,,K03,,
3944,M,3,P03,,,K02,K01,K03
3945,M,8,P04,P02,P06,K04,K01,K08
3946,M,5,P03,,,K01,,
3947,F,6,P07,P08,P01,K03,K04,K06
3952,F,4,P02,P06,P07,K01,,
3954,M,4,P03,P07,P06,K06,K02,K01
3956,M,5,P01,,,K08,,
3958,M,6,P03,P02,P01,K02,K03,K09
3961,F,8,P02,P04,P06,K04,K03,K01
3966,M,7,P06,P01,P08,K08,K05,K06
3969,F,3,P03,P04,P07,K01,K02,K08
3971,F,5,P05,P08,P06,K06,K04,K01
3973,F,1,P07,,,K04,K07,K02
3974,F,3,P06,P03,P04,K01,K02,
3976,M,4,P07,,,K01,,
3977,M,7,P03,,,K02,,
3979,M,8,P01,P08,P06,K04,K05,K02
3984,F,6,P02,P03,P06,K04,K03,K02
3986,M,3,P02,P03,P07,K08,K03,K02
3988,F,8,P01,P05,P06,K04,K03,K09
3990,F,4,P05,,,K06,,
3991,F,3,P02,P05,P06,K01,K02,K07
3994,M,4,P03,P02,P06,K08,K09,K05
3996,F,3,P02,P03,P05,K01,K04,K09
3997,F,2,P07,P06,P03,K01,K07,K02
3999,F,3,P02,P06,P03,K01,K02,K03
4004,M,6,P06,P05,P02,K01,K03,K09
4005,M,4,P07,P08,P06,K06,,
4011,F,2,P06,,,K01,,
4015,F,3,P03,P06,P07,K01,K02,K03
4019,F,5,P02,P07,P04,K01,K06,K07
4021,F,4,P07,P04,P05,K06,K02,K04
4023,F,8,P07,,,K01,,
4025,M,7,P02,P04,,K01,K05,
4032,F,1,P01,P02,P03,K01,K02,K03
4039,F,7,P06,P07,P08,K06,K05,K02
4041,F,5,P02,P04,P06,K02,K01,K03
4042,F,10,P01,P05,P03,K06,K09,K02
4047,F,6,P03,P02,P06,K01,K04,K08
4048,M,5,P02,P08,P04,K01,K05,K08
4049,M,8,P03,P04,P02,K02,K04,K03
4051,M,1,P07,,,K02,,
4055,F,5,P03,,,K01,K02,K03
4058,M,6,P07,P02,P04,K01,K02,K03
4063,M,5,P02,P06,P07,K08,K02,K03
4067,F,3,P02,P05,,K01,,
4069,M,6,P07,P05,P04,K02,K08,K03
4071,M,6,P02,P03,P07,K01,K05,K06
4072,M,4,P02,P07,P04,K08,K05,K01
4073,F,4,P06,P04,P03,K01,K02,K09
4074,F,9,P01,P07,P08,K03,K05,K06
4082,F,6,P07,P08,P02,K06,K05,K03
4085,M,9,P01,P02,P05,K09,K05,K04
4088,M,8,P06,P07,P08,K03,K05,K06
4090,M,4,P05,P07,P03,K01,K02,K08
4092,M,7,P01,P02,P08,K06,K05,K03
4099,M,6,P02,P04,P07,K03,K05,K08
4106,M,8,P03,P01,P08,K03,K01,K05
4107,M,13,P05,P08,P01,K09,,
4109,F,4,P02,P04,P07,K01,K02,K03
4110,F,8,P06,P03,P07,K04,K02,
4111,F,8,P07,,,K02,,
4113,M,6,P05,P02,P07,K02,K08,
4117,M,10,P06,,,K04,K09,K03
4120,F,10,P08,P07,P01,K03,K06,
4123,F,5,P07,P08,P06,K03,K06,K05
4125,M,3,P06,,,K01,,
4126,F,5,P04,P02,,K01,,
4127,M,6,P01,P06,,K04,,
4134,M,5,P02,P01,P05,K01,K05,K09
4135,M,3,P07,P03,P02,K02,K04,K01
4136,M,3,P03,P05,P06,K01,K02,K08
4140,M,5,P05,P03,P07,K01,K02,K09
4145,F,4,P07,P04,P02,K02,K03,K01
4153,F,5,P06,P01,P02,K01,K05,K08
4159,M,4,P04,P03,P02,K02,K01,K09
4161,F,2,P06,P05,P04,K01,K02,K04
4163,F,6,P06,P07,P05,K05,K01,K03
4164,F,8,P03,P07,P08,K04,K09,K03
4165,M,3,P06,P05,P03,K01,,
